country_code	country	age	1949	1950	1951	1952	1953	1954	1955	1956	1957	1958	1959	1960	1961	1962	1963	1964	1965	1966	1967	1968	1969	1970	1971	1972	1973	1974	1975	1976	1977	1978	1979	1980	1981	1982	1983	1984	1985	1986	1987	1988	1989	1990	1991	1992	1993	1994	1995	1996	1997	1998	1999	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	2017	2018	2019	2020	2021	2022	2023
270	Gambia	84	0.012	0.014	0.016	0.018	0.02	0.022	0.023	0.025	0.026	0.028	0.03	0.031	0.033	0.034	0.036	0.038	0.04	0.042	0.043	0.045	0.048	0.05	0.052	0.054	0.057	0.058	0.06	0.062	0.064	0.085	0.108	0.133	0.16	0.19	0.221	0.255	0.288	0.321	0.359	0.36	0.362	0.365	0.368	0.372	0.378	0.384	0.389	0.391	0.374	0.357	0.344	0.33	0.318	0.313	0.314	0.315	0.319	0.324	0.325	0.324	0.326	0.327	0.329	0.333	0.339	0.343	0.35	0.357	0.363	0.365	0.371	0.374	0.379	0.388	0.405
270	Gambia	85	0.007	0.01	0.012	0.013	0.014	0.016	0.018	0.018	0.02	0.021	0.022	0.024	0.025	0.026	0.028	0.029	0.03	0.032	0.034	0.035	0.037	0.038	0.04	0.042	0.044	0.045	0.046	0.048	0.049	0.051	0.068	0.086	0.106	0.129	0.153	0.179	0.206	0.233	0.26	0.292	0.293	0.295	0.297	0.301	0.305	0.309	0.313	0.318	0.32	0.306	0.292	0.282	0.271	0.261	0.257	0.259	0.26	0.264	0.269	0.27	0.269	0.271	0.272	0.274	0.278	0.282	0.286	0.292	0.299	0.304	0.306	0.306	0.309	0.316	0.327
270	Gambia	86	0.004	0.006	0.008	0.01	0.011	0.012	0.013	0.014	0.015	0.016	0.016	0.018	0.019	0.02	0.021	0.022	0.023	0.024	0.026	0.027	0.028	0.029	0.031	0.032	0.033	0.034	0.035	0.036	0.037	0.039	0.04	0.053	0.068	0.084	0.102	0.122	0.142	0.164	0.186	0.208	0.233	0.234	0.236	0.238	0.242	0.245	0.247	0.251	0.255	0.257	0.246	0.235	0.227	0.218	0.211	0.208	0.21	0.211	0.215	0.219	0.22	0.22	0.221	0.222	0.224	0.227	0.232	0.235	0.24	0.245	0.25	0.247	0.248	0.253	0.261
270	Gambia	87	0.002	0.004	0.005	0.007	0.008	0.009	0.009	0.01	0.011	0.011	0.012	0.013	0.014	0.015	0.016	0.017	0.017	0.018	0.019	0.02	0.021	0.022	0.023	0.024	0.025	0.025	0.026	0.027	0.027	0.029	0.03	0.031	0.041	0.052	0.065	0.079	0.095	0.111	0.128	0.145	0.162	0.182	0.184	0.185	0.188	0.19	0.192	0.194	0.197	0.2	0.202	0.194	0.186	0.179	0.173	0.167	0.165	0.167	0.168	0.171	0.175	0.176	0.176	0.177	0.178	0.18	0.183	0.186	0.189	0.194	0.198	0.197	0.196	0.199	0.205
270	Gambia	88	0.001	0.002	0.004	0.005	0.006	0.006	0.007	0.008	0.008	0.009	0.009	0.01	0.01	0.011	0.012	0.012	0.013	0.014	0.014	0.015	0.016	0.016	0.017	0.018	0.019	0.019	0.019	0.019	0.02	0.021	0.021	0.022	0.023	0.031	0.04	0.049	0.06	0.072	0.084	0.098	0.111	0.124	0.14	0.141	0.143	0.145	0.145	0.147	0.149	0.151	0.154	0.155	0.149	0.143	0.138	0.134	0.13	0.128	0.13	0.131	0.134	0.136	0.137	0.137	0.139	0.14	0.141	0.144	0.147	0.149	0.153	0.152	0.152	0.153	0.157
270	Gambia	89	0	0.002	0.003	0.003	0.004	0.005	0.005	0.006	0.006	0.007	0.007	0.007	0.008	0.008	0.009	0.009	0.01	0.01	0.011	0.011	0.012	0.012	0.013	0.013	0.014	0.014	0.013	0.014	0.014	0.014	0.015	0.016	0.016	0.017	0.023	0.029	0.036	0.045	0.053	0.063	0.073	0.083	0.093	0.104	0.106	0.107	0.107	0.108	0.109	0.111	0.113	0.115	0.116	0.112	0.107	0.104	0.101	0.098	0.097	0.099	0.1	0.101	0.104	0.105	0.105	0.106	0.107	0.108	0.11	0.112	0.114	0.114	0.114	0.115	0.118
270	Gambia	90	0	0	0.001	0.002	0.002	0.003	0.003	0.004	0.004	0.004	0.004	0.005	0.005	0.005	0.006	0.006	0.006	0.007	0.008	0.008	0.009	0.009	0.009	0.01	0.01	0.01	0.009	0.009	0.01	0.01	0.01	0.011	0.011	0.012	0.012	0.016	0.021	0.026	0.032	0.039	0.045	0.053	0.06	0.067	0.077	0.077	0.077	0.077	0.078	0.079	0.08	0.082	0.084	0.085	0.081	0.078	0.076	0.074	0.073	0.072	0.074	0.074	0.076	0.078	0.077	0.078	0.078	0.079	0.08	0.082	0.084	0.083	0.083	0.084	0.086
270	Gambia	91	0	0	0	0.001	0.001	0.001	0.002	0.002	0.002	0.002	0.003	0.003	0.003	0.003	0.003	0.004	0.004	0.004	0.005	0.006	0.007	0.007	0.007	0.007	0.008	0.007	0.007	0.006	0.006	0.007	0.007	0.007	0.007	0.008	0.008	0.009	0.011	0.015	0.018	0.022	0.027	0.032	0.037	0.042	0.048	0.054	0.054	0.054	0.054	0.054	0.055	0.056	0.057	0.059	0.06	0.057	0.055	0.054	0.053	0.053	0.052	0.054	0.054	0.055	0.056	0.055	0.056	0.056	0.057	0.058	0.059	0.058	0.058	0.059	0.061
270	Gambia	92	0	0	0	0	0	0.001	0.001	0.001	0.001	0.001	0.002	0.002	0.002	0.002	0.002	0.002	0.002	0.003	0.004	0.004	0.005	0.005	0.005	0.006	0.006	0.005	0.005	0.004	0.004	0.004	0.004	0.004	0.005	0.005	0.005	0.005	0.006	0.008	0.01	0.012	0.015	0.018	0.022	0.025	0.03	0.033	0.036	0.036	0.036	0.036	0.036	0.037	0.038	0.039	0.04	0.04	0.039	0.038	0.038	0.038	0.037	0.037	0.038	0.038	0.039	0.038	0.038	0.038	0.039	0.039	0.04	0.04	0.04	0.04	0.041
270	Gambia	93	0	0	0	0	0	0	0	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.002	0.003	0.004	0.004	0.004	0.004	0.005	0.004	0.003	0.003	0.003	0.003	0.003	0.003	0.003	0.003	0.003	0.003	0.004	0.004	0.005	0.007	0.008	0.01	0.012	0.014	0.018	0.02	0.021	0.023	0.023	0.023	0.023	0.023	0.024	0.024	0.025	0.026	0.026	0.026	0.026	0.026	0.026	0.025	0.025	0.026	0.026	0.026	0.025	0.025	0.025	0.026	0.026	0.026	0.026	0.026	0.026
270	Gambia	94	0	0	0	0	0	0	0	0	0	0	0	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.003	0.003	0.004	0.004	0.004	0.003	0.002	0.002	0.002	0.002	0.002	0.002	0.002	0.002	0.002	0.002	0.002	0.002	0.002	0.003	0.004	0.005	0.006	0.008	0.01	0.011	0.012	0.013	0.014	0.014	0.014	0.014	0.014	0.015	0.015	0.015	0.016	0.017	0.017	0.017	0.017	0.017	0.017	0.017	0.017	0.016	0.016	0.016	0.016	0.016	0.016	0.016	0.017	0.016	0.016
270	Gambia	95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001	0.001	0.002	0.003	0.003	0.003	0.002	0.002	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.002	0.003	0.003	0.004	0.006	0.006	0.007	0.006	0.007	0.008	0.008	0.008	0.008	0.008	0.008	0.009	0.009	0.01	0.011	0.011	0.011	0.011	0.011	0.011	0.011	0.011	0.01	0.01	0.009	0.009	0.009	0.01	0.01	0.009	0.01
270	Gambia	96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001	0.002	0.003	0.002	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.002	0.002	0.003	0.004	0.004	0.003	0.003	0.003	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.005	0.006	0.007	0.007	0.007	0.007	0.007	0.007	0.007	0.006	0.005	0.005	0.005	0.005	0.005	0.006	0.005	0.005
270	Gambia	97	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001	0.001	0.002	0.001	0.001	0.001	0	0	0	0	0	0	0	0	0	0	0	0	0.001	0.001	0.001	0.002	0.002	0.002	0.002	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.003	0.003	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.003	0.003	0.002	0.002	0.002	0.003	0.003	0.003	0.003
270	Gambia	98	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001	0.001	0.001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002	0.001	0.001	0.001	0.001	0.001	0	0	0	0	0	0	0.001	0.001	0.002	0.002	0.002	0.002	0.002	0.002	0.002	0.002	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.002	0.002
270	Gambia	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001	0.001	0.001	0.001	0.001	0.001	0	0	0	0	0	0	0	0	0	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0	0	0	0.001	0.001	0.001
270	Gambia	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0	0	0	0	0	0	0
